time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,LAI_RS,EVI_RS,LST_RS,FPAR_RS,tree_cover_RS,nontree_cover_RS,nonveg_cover_RS,LST-Tair_RS,AI_RS,TWI_RS,NDWI_RS,Months_since_burn_RS,PFT_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_3_RS,precip_cml_6_RS,x_coord,y_coord
2009-09-15 00:30:00,39.422686438140495,13.468429236414918,11.108492029324646,11.108492029324646,28.442864402777776,0.045820053243055554,50.89945956083564,7.8,131.3729573887917,10.515353411709473,101.7601608036302,266.72711814877084,391.97137312500007,378.4498097634774,19.54952579500979,0.5075581,0.19075571,319.9667,25.654892,4.5979567,68.265465,28.280767,18.657068,0.23174422807654868,13.054486,-0.13877767,,30.0,280.33566,27.186499,22.35521,3.0017145,6.911379,22.46145,133.3502,-17.1507
2009-10-15 00:30:00,25.871147663483328,23.028354139785485,9.924095078624866,9.924095078624866,29.19368016801075,0.045061795544354834,43.568894977975205,0.0,136.10951549043887,9.091158783196672,105.48357906829214,283.9080122823253,391.6097646505376,375.91507930473904,23.495264350891187,0.48037633,0.18531264,321.09042,23.864473,4.5979567,68.265465,28.280767,18.702791,0.23174422807654868,13.054486,-0.1459808,,30.0,315.3524,28.332579,27.384064,6.5409136,10.826782,20.596872,133.3502,-17.1507
2009-11-15 00:30:00,45.87854356444838,4.3822116640609945,13.259111758871295,13.259111758871295,30.078264754453787,0.045068828987518156,55.38573723920523,22.000000000000004,123.8957048034422,12.551140668042672,92.63844868628698,259.4481046721362,416.13338930065896,382.9068209299143,19.574127889508127,0.36989453,0.17621605,321.76712,20.013544,4.5979567,68.265465,28.280767,15.507,0.23174422807654868,13.054486,-0.14258368,,30.0,310.05014,31.540668,28.390966,19.272556,28.815186,34.9901,133.3502,-17.1507
2009-12-15 00:30:00,27.355543488804543,113.9399379270013,93.17387882408694,93.17387882408694,28.32501201612903,0.1186483667876344,71.43111012727019,162.60000000000002,120.3298009651329,85.35372949625886,45.41315511961357,235.51049951277557,421.7697310483871,413.12648995023255,11.295034023358138,0.3248838,0.14523879,323.20364,16.326658,4.5979567,68.265465,28.280767,17.934351,0.23174422807654868,13.054486,-0.12842919,,30.0,282.57538,31.28855,24.867174,75.48538,101.29885,108.210236,133.3502,-17.1507
2010-01-15 00:30:00,-52.03075973413506,236.13646669684144,137.6748691365736,137.6748691365736,26.732639516129034,0.15809788347446238,82.29178178452557,365.759998,131.64578272283467,126.11972032313955,21.216819238239736,230.28984753993345,428.20801263440853,396.61277769299863,6.362753171322893,0.49186167,0.19820574,318.1575,23.165335,1.3214403,67.46051,31.466906,15.236614,0.23174422807654868,13.054486,-0.11883289,,30.0,268.07053,29.956776,16.75749,131.3367,226.09464,236.92142,133.3502,-17.1507
2010-02-15 00:30:00,-89.03217550245797,248.54600966698732,141.43706993174567,141.43706993174567,27.13974584821429,0.13167065695684524,81.93919865608862,185.165999,141.12206544350116,143.44824519863226,17.201541981273273,247.94958391784226,422.3564229166667,407.9041322259881,6.650666604188003,0.5102721,0.2103742,324.20667,24.462244,1.3214403,67.46051,31.466906,18.457144,0.23174422807654868,13.054486,-0.1472449,,30.0,255.94826,29.919107,16.486147,201.49344,408.31552,437.1307,133.3502,-17.1507
2010-03-15 00:30:00,-159.1128009193102,283.0597871264473,160.75697095697564,160.75697095697564,26.78294661962365,0.08939410079973119,74.70175437259431,58.928,150.72290500936052,147.26452506721753,12.94203342589625,277.85004408908605,405.84627204301074,439.5216596365255,9.117572217668235,0.93642145,0.31468445,312.56183,41.317074,1.3214403,67.46051,31.466906,10.503681,0.23174422807654868,13.054486,-0.091529824,,30.0,271.61365,28.286938,15.323933,46.475403,379.30554,480.6044,133.3502,-17.1507
2010-04-15 00:30:00,63.18281686806601,89.71907545802307,75.31564911243612,75.31564911243612,26.53092029861111,0.11722155338888889,74.17040314850333,55.20000000000001,129.85903006897223,71.29416537896344,69.9390213787806,240.83593428208331,406.9069547222222,447.56087160560077,9.168454662023303,0.9841173,0.27306437,313.7343,44.732162,1.3214403,67.46051,31.466906,11.251289,0.23174422807654868,13.054486,-0.066071674,,30.0,233.15973,28.369164,18.115545,14.107031,262.07587,488.1705,133.3502,-17.1507
2010-05-15 00:30:00,67.02118141435744,74.10825349523819,44.693310203184815,44.693310203184815,25.198610527997637,0.11102457703253536,69.08064984982704,14.200000000000001,108.41991385465671,40.94216917358657,59.82153818527948,207.1125022965458,396.05149794091955,413.26168640630925,10.122286239234871,0.47933602,0.1691107,311.4967,27.158163,1.3214403,67.46051,31.466906,13.112305,0.23174422807654868,13.054486,-0.12299932,,30.0,199.94398,24.908386,14.685818,14.603384,75.18582,483.50134,133.3502,-17.1507
2010-06-15 00:30:00,33.93728822936248,54.48890845176589,17.683205452896104,17.683205452896104,20.959866555555557,0.08908416356944444,53.7165847651265,0.0,107.62660794812501,16.739009606182826,78.26505505171974,234.53675888958335,340.101175,395.6387207252516,11.657047081279801,0.3392068,0.13626094,309.48154,19.955858,1.3214403,67.46051,31.466906,15.387512,0.23174422807654868,13.054486,-0.15070198,,30.0,222.67363,20.164001,14.12493,2.2714586,30.981873,410.2874,133.3502,-17.1507
