time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fe_EC,Fh_EC,Fsd_EC,Fn_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_gamma_06_RS,solar_exposure_month_RS,temp_avg_month_RS,VPD_RS,rain_month_RS,rain_month_L1_RS,rain_month_L2_RS,rain_month_L3_RS
2015-05-15 00:30:00,-16.875812685362447,80.72226414662674,63.846451461264294,11.609397556438468,0.14195376469221122,72.4170111852352,14.2,30.338797398211444,16.20947413668637,103.11142466642379,33.36985562217999,317.7226219418488,3.7895190621366766,1.025,292.115,46.93519945069068,0.16551812,7.171239,-0.77630377,99.03675,11.626613,2.7673635,14.599999,41.399998,5.0,21.0
2015-06-15 00:30:00,-4.3914785993624195,53.21079222735261,48.81931362799019,8.669919298805333,0.14185839341996612,77.69782613699603,43.8,22.69391043540996,10.222792025655734,82.47972604647182,18.070986291615696,305.12265289749814,2.511491416992809,1.1333333,286.458,50.13485731872504,0.18659468,5.204279,-0.6520792,76.7824,8.189001,1.6244154,32.699997,14.599999,41.399998,5.0
2015-07-15 00:30:00,-2.7792806002615014,49.0418070856615,46.2625264854,8.05526036250672,0.14536834141465055,74.61776367212474,34.0,27.623495171839583,13.12605043839956,88.87074804566282,30.441490889908764,307.6276434310238,2.7404892497707123,0.9666667,286.10248,43.336653579365155,0.21043128,4.794112,-1.216315,82.340195,7.308549,1.7191706,36.299995,32.699997,14.599999,41.399998
2015-08-15 00:30:00,-30.78743282906702,79.39805532456482,48.6106224954978,9.143909386998113,0.14402436730510754,74.26690611888259,22.6,29.483573675200585,27.595615131404667,112.64788476546568,52.328712562556575,315.22829652701773,2.993115241105807,0.90000004,287.14752,47.77796995953908,0.20571555,5.4873657,-1.1153569,106.64949,8.755646,1.7692928,24.600002,36.299995,32.699997,14.599999
2015-09-15 00:30:00,-47.18775786512314,107.03293148285614,59.84517361773301,12.850216239543082,0.14481208292187503,61.416096788234164,18.200000000000003,28.6552596233637,70.68389249266703,203.58810908300526,106.5050986103647,304.4795140972222,5.757972193070634,1.0333333,295.08,55.22870039392987,0.17251438,10.592479,-1.1338817,200.82175,11.384999,3.4976072,22.500002,24.600002,36.299995,32.699997
2015-10-15 00:30:00,-35.822997452713565,109.22286322030175,73.39986576758818,18.07101955091434,0.14151857755208333,54.38682537091338,7.6,27.535047863062054,94.6395557360985,257.31104387407163,146.0886212434952,336.121645766129,9.566130035394801,1.0,306.6568,43.31701043424852,0.14626254,14.728678,-1.6089796,260.7415,18.696615,10.051797,7.2,22.500002,24.600002,36.299995
2015-11-15 00:30:00,-29.80651746719798,107.42469000001897,77.61817253282098,17.8328036783517,0.15573241500694443,59.05213453615094,53.4,38.27463146163578,112.14565213296595,288.0682924252443,176.55941089806495,338.7323552777778,8.457650168865545,1.15,308.53442,35.60138898146249,0.15304822,15.221386,-1.4397002,291.40045,19.092,10.310884,40.2,7.2,22.500002,24.600002
2015-12-15 00:30:00,-28.091518842274102,123.50791494335064,95.41639610107654,22.323185781289236,0.1451260050520833,44.09427786518206,20.400000000000002,36.36523959504141,131.1268973879285,330.7770711716925,199.52670114113448,352.83662049731186,15.332227127392995,1.1500001,315.99527,31.826367198802338,0.13651077,19.53146,-1.4956623,338.42596,23.186771,17.280613,19.099998,40.2,7.2,22.500002
2016-01-15 00:30:00,-72.60546049191103,182.51830828664103,109.91284779473,21.965939139784947,0.18763248052755374,61.3924412555074,107.20000000000002,49.987867980602566,101.75731762870456,273.2205201978133,167.6492644684408,364.83038998655917,10.355296693361927,1.025,314.89426,35.00397340912393,0.16267556,18.9955,-0.94642377,273.28622,22.88484,13.56535,92.1,19.099998,40.2,7.2
2016-02-15 00:30:00,-100.40398224349403,211.06304576939345,110.65906352589943,21.86891265804598,0.1506974216020115,56.3831637467074,1.8,43.44383781688323,113.92338706605565,301.0373526602925,176.25738193401497,352.1025555316092,11.628321947497911,1.1999999,312.69,40.864226348076954,0.13934466,16.379045,-0.9553872,302.5623,22.515516,13.583128,14.6,92.1,19.099998,40.2
