time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fe_EC,Fh_EC,Fsd_EC,Fn_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_L1_RS,precip_L2_RS,precip_L3_RS,IGBP_class_RS
2010-01-15 01:00:00,14.086731874848565,126.67742671915143,140.76415859399998,16.178705690463474,0.06504749663978496,74.37044929135875,14.6,73.48525109144218,74.84439690045707,286.387480869212,156.99802703342743,338.5607616305315,4.758156942246119,1.0,305.9225,44.546432095999094,,15.100494,-0.08473479,297.68143,18.064514,7.2027063,18.845812,51.256992,64.266205,54.30517,2.0
2010-02-15 01:00:00,49.508755476226305,84.1740640353737,133.6828195116,17.912716377180057,0.06612946428571427,79.68635268092261,56.0,66.46700288499332,65.92064582402203,258.1207358334226,145.15409811668155,350.9629651967262,4.217264707188057,0.84999996,305.67072,55.59099674410145,,13.742237,-0.23006341,261.29712,19.720715,7.0223904,51.677826,18.845812,51.256992,64.266205,2.0
2010-03-15 01:00:00,41.54525332053999,97.25177103986,138.7970243604,16.075019600315862,0.07999227150537633,84.06913840625,45.0,45.18347430537497,41.24426314516129,179.91547949669354,96.53407404818547,349.65050023145164,2.937756498657618,1.2249999,301.1286,63.376241689436746,,9.828512,0.05207641,174.3541,17.707743,5.766946,59.913643,51.677826,18.845812,51.256992,2.0
2010-04-15 01:00:00,32.02666966116,108.57928840884,140.60595806999999,14.651018551347676,0.10894914351851852,85.77944207819732,87.4,35.017886790682525,12.496614861111112,124.75622217958056,51.95844825471414,343.9929237376899,2.389794038619777,1.1999999,293.57816,65.40300547092986,,3.9389286,0.2815837,109.67979,16.059668,4.1929626,71.70353,59.913643,51.677826,18.845812,2.0
2010-05-15 01:00:00,-6.591838783840699,152.3838556110407,145.7920168272,11.437230810112903,0.18149899193548386,90.41687215625002,54.199999999999996,25.476858827826685,-1.504022620967742,92.39021958254031,25.201009777856186,321.78328706975805,1.301491141762058,2.5749998,286.22665,72.4699723377111,,0.69341564,0.33989346,86.67115,12.353063,2.6075382,61.507767,71.70353,59.913643,51.677826,2.0
2010-06-15 01:00:00,-10.740220500752391,153.60442511595238,142.86420461519998,9.372932632048608,0.20314244791666666,88.46052990527427,62.2,20.307130675285997,-13.301373088184775,69.11537272556869,9.216501751052071,313.10694169046997,1.3632880260176246,1.1,285.15228,74.72408134798795,,1.431323,0.2998171,65.5787,9.912,2.3281221,71.30313,61.507767,71.70353,59.913643,2.0
2010-07-15 01:00:00,-21.404107184399997,171.6193051668,150.2151979824,9.266120370431588,0.2625847589300059,89.3608109779554,64.6,25.134609329785913,-2.656373266129032,76.66106045440188,15.386522416646507,314.37858789697583,1.2478261780812214,3.575,285.27432,75.23697707224358,,1.6229725,-0.12084943,74.6005,9.780806,2.1547213,61.079773,71.30313,61.507767,71.70353,2.0
2010-08-15 01:00:00,-43.1468967349584,174.0813939649584,130.93449723,8.890695408367607,0.38496807795698923,82.95324795954973,155.6,40.3557179589999,-16.38940157829529,95.86640624842742,34.35974521492272,315.24945748474465,1.9488339313289802,4.325,282.7333,79.46799604078336,,1.090477,1.3258083,97.03927,9.809517,2.4517975,189.36877,61.079773,71.30313,61.507767,2.0
2010-09-15 01:00:00,-53.43342421824826,181.64663463744824,128.21321041919998,9.635976846423404,0.3840588541666667,81.98560029575692,66.2,52.45199536064415,5.412789562450742,139.71499669910418,75.46604931293055,327.1187037136111,2.166626493647216,2.5,286.745,81.79177966949094,,2.0275335,1.0894662,148.31406,11.216332,2.8017416,95.236626,189.36877,61.079773,71.30313,2.0
2010-10-15 01:00:00,-144.00585293601773,304.72063421385775,160.71478127784002,11.42768745769086,0.28606518817204296,80.52173054166666,64.4,75.14168486785768,14.226764662794482,223.78129801423387,118.5258422769422,319.0903720475807,2.643665372235432,6.0,292.06137,85.60108081148731,,4.8295307,1.0911181,223.19295,13.349516,3.9909773,83.461266,95.236626,189.36877,61.079773,2.0
2010-11-15 01:00:00,-110.365469669732,278.52951714861194,168.16404747888,13.144966640686112,0.2537847222222222,82.58313442673611,50.8,63.80987318939847,26.923035615701743,232.81670464333334,129.53031833680555,336.37837765756944,2.6504546840830177,3.7666664,293.49637,75.14099641463302,,6.0863104,1.3406494,234.05478,14.8565,4.0912685,67.00355,83.461266,95.236626,189.36877,2.0
2010-12-15 01:00:00,2.966926892490722,176.12232684830929,179.08925374080002,14.636780775758076,0.33812175179166665,80.91136175929822,111.2,116.70859873766938,51.5500280637708,294.1909500835417,175.14063037379034,336.9807231622312,3.2048927840684875,1.775,297.13376,69.6439418016766,,8.09396,1.8717892,298.76047,16.788548,4.916852,102.6896,67.00355,83.461266,95.236626,2.0
