time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fe_EC,Fh_EC,Fsd_EC,Fn_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_L1_RS,precip_L2_RS,precip_L3_RS,IGBP_class_RS
2019-03-15 00:30:00,-2.0368824762484525,17.899955980835365,15.863073504586914,22.76684939516129,0.028507185340501794,43.73232614181043,5.8,11.455886879777442,72.38332666642594,235.82909495137096,93.69205100746909,354.81834375,15.862464762660741,0.3,320.86502,21.85603817428117,0.10305168,24.275131,-1.0780843,221.1843,22.621933,15.806587,11.638426,5.670968,13.3689785,32.52681,5.0
2019-04-15 00:30:00,-6.254247421642046,18.805808759005455,12.551561337363408,18.67941471111111,0.02733398595833333,46.75850333218932,0.0,6.067383915121408,52.80506326249914,182.98349723881944,59.13658136123819,333.5296040972222,11.608432789159957,0.3,311.0525,23.741468687116075,0.10142419,19.763182,-1.2888578,168.76927,18.281832,11.3416815,8.901701,11.638426,5.670968,13.3689785,5.0
2019-05-15 00:30:00,-7.837247563439723,19.341216652563546,11.50396908912382,14.205405143817202,0.03458202347558243,65.98008607041625,21.6,15.705572867091266,24.67607318445039,128.48524166063842,35.76511349665726,320.9325142473118,5.552308087594448,0.3,297.996,28.34846892773692,0.13160889,8.96926,-1.9415866,126.71371,14.277902,5.866441,19.138468,8.901701,11.638426,5.670968,5.0
2019-06-15 00:30:00,-9.371218656320114,19.666956436494186,10.295737780174072,10.89501041947484,0.03673403885069444,68.69611717094146,18.8,11.698075305381964,19.9654099904772,113.71315409131252,21.012711565144564,299.0357460183657,4.099375106493544,0.3,293.69092,28.363327907105443,0.12286864,9.958115,-2.1877887,114.058624,10.463333,3.7866173,23.693516,19.138468,8.901701,11.638426,5.0
2019-07-15 00:30:00,-13.286131011423471,21.220010969990433,7.933879958566958,11.945867995449731,0.0317894921055025,70.07824858002009,10.0,13.659064152564902,17.789009550965314,110.76981549662386,28.893883662268806,314.4616700424539,4.204372884334069,0.3,295.24,27.886225983335525,0.10676859,7.8840046,-1.4665457,117.00643,11.969999,4.3716373,20.566849,23.693516,19.138468,8.901701,5.0
2019-08-15 00:30:00,-15.003851722929515,20.60144146252988,5.597589739600362,11.44065356009882,0.031079252990591395,59.55876889721601,2.4000000000000004,10.92893149263453,40.78208940837428,153.8271630074597,49.62605895295822,302.9372492850422,5.493611448341327,0.3,300.93774,23.343164376692418,0.11212969,18.826956,-2.0201337,151.21713,11.280161,5.480358,10.421796,20.566849,23.693516,19.138468,5.0
2019-09-15 00:30:00,-9.941079335885224,19.62346655416595,9.682387218280727,15.148140304513888,0.0327375905192933,50.75543388101263,13.8,15.375787768562189,61.86883085399502,220.5094425235875,85.50945596718637,309.92621038817526,8.549243218320694,0.3,307.24777,21.950486932440544,0.11613652,19.47968,-1.4780095,207.26079,14.776668,8.778115,15.100231,10.421796,20.566849,23.693516,5.0
2019-10-15 00:30:00,-7.469629925965843,21.85904219757983,14.389412271613987,19.56591724865591,0.031021001713709674,40.37673478567479,0.2,9.7943318986216,90.34380851883336,274.01851312060484,112.76450805960754,327.7169252688172,13.753261662138591,0.3,316.8909,18.454320157752704,0.10025808,25.937458,-1.1871718,263.34753,18.294353,12.353043,10.884615,15.100231,10.421796,20.566849,5.0
2019-11-15 00:30:00,-0.0782345560819615,16.796977223455364,16.7187426673734,20.053975291666667,0.03688756383101852,43.223412347206605,17.0,17.62118418006702,114.27716509910013,322.53700105462497,147.90288543904376,329.7523596527778,13.507220426131294,0.3,319.69998,18.052692610392228,0.10525845,26.697649,-0.9639683,308.62268,19.838667,13.292615,18.861689,10.884615,15.100231,10.421796,5.0
2019-12-15 00:30:00,-0.589986486089052,21.922597974317767,21.332611488228714,26.00634142876344,0.029759326133512547,33.56124997685888,1.8,13.417143560771132,121.69535644870682,338.31086488739317,152.35930812067943,362.3819637768817,22.845742173675053,0.3,326.65817,18.52961500584065,0.1022561,27.668936,-1.379611,336.64496,25.720163,23.160942,8.872406,18.861689,10.884615,15.100231,5.0
