time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,LAI_anom_RS,kNDVI_anom_RS,FPAR_RS,LST_RS,tree_cover_RS,nontree_cover_RS,nonveg_cover_RS,LST-Tair_RS,TWI_RS,NDWI_RS,rain_anom_RS,rain_cml3_anom_RS,rain_cml6_anom_RS,rain_cml12_anom_RS,srad_anom_RS,vpd_RS,tavg_anom_RS,SOC_RS,CO2_RS,x_coord,y_coord
2010-04-15 00:30:00,15.32574266572951,100.5918247798345,100.10722880845591,100.10722880845591,27.78077407753609,0.05999505019220572,65.85402667519398,55.20000000000001,138.28831888770736,94.76199714676983,49.30354992488755,222.44613793655105,419.9621825778828,363.5534779941191,13.067459125909998,0.98075277,0.9657043,50.355633,37.441986,7.513299,78.81371,14.30823,8.441242,10.0,-0.13410638,1.5478516,0.5411958,0.8551704,0.8319151,0.9167401,18.222939,1.0280728,0.80259156,385.021,131.3881,-14.1592
2010-05-15 00:30:00,26.425804656515872,79.01494892682675,75.08677716566707,75.08677716566707,26.396690524193552,0.04050335184811828,61.48237180245077,14.200000000000001,102.89368618882393,68.78469102960003,42.2849739579428,186.096093367121,408.1042721774194,354.87212057736485,13.56165999641522,0.7373416,0.95144486,34.568874,37.294983,7.513299,78.81371,14.30823,10.011631,10.0,-0.16169147,6.8095636,0.63234705,0.96066785,0.8714921,0.89109665,17.63303,1.0591997,0.80259156,385.404,131.3881,-14.1592
2010-06-15 00:30:00,8.10393297651787,88.40650842783342,66.04129941066327,66.04129941066327,22.62328501388889,0.03413562675694445,45.52518645939228,0.0,87.55633247716666,62.515020152007494,40.409178755291954,205.59884021312502,355.27609527777776,353.5362681369698,15.220902073316127,0.8252813,0.87239677,35.326633,37.71167,7.513299,78.81371,14.30823,14.590656,10.0,-0.17893599,0.0,2.2407117,0.9877023,0.8714921,0.97747743,19.894882,0.99159616,0.80259156,385.907,131.3881,-14.1592
2010-07-15 00:30:00,-8.352457012941699,91.08660471759194,61.54868326805917,61.54868326805917,24.952380150100335,0.030330616022113815,47.01350161894422,12.0,94.837106996077,56.38285889579973,45.07156262549849,200.1768348263518,383.25299180968096,366.5201268587405,17.08781339254438,0.9003443,0.9687617,37.128708,40.23001,7.513299,78.81371,14.30823,14.60763,10.0,-0.16524154,1.6064616,6.5449963,0.62577087,0.87164366,0.9334149,21.037426,1.0984823,0.80259156,386.572,131.3881,-14.1592
2010-08-15 00:30:00,7.427176096972502,92.58814995955578,63.141801560734564,63.141801560734564,25.501318212365593,0.03963955356854838,37.79996759684867,1.0,107.71398525159408,57.84226564718426,52.63479527187849,233.40943585362228,372.9027122311828,380.46063954829236,20.741882760202,0.91450506,1.0261788,37.548073,44.761627,7.513299,78.81371,14.30823,19.032368,10.0,-0.16929597,7.707923,6.446243,0.673199,0.88072014,0.96269906,26.180357,1.0472045,0.80259156,387.215,131.3881,-14.1592
2010-09-15 00:30:00,-6.489663923722834,87.24289386068386,60.842512122811506,60.842512122811506,29.27097798611111,0.031021500923611108,48.99612515773056,10.400000000000002,135.18816883393478,57.59382243230335,70.70984526490669,249.80881521271948,415.0458668055556,376.1486363601961,21.33329600659656,1.0167058,1.0291526,39.2584,46.13333,7.513299,78.81371,14.30823,15.991596,10.0,-0.15954866,5.0427465,5.730728,2.5444207,0.8954082,0.9321825,28.233397,1.0533242,0.80259156,387.561,131.3881,-14.1592
2010-10-15 00:30:00,24.531109786002173,100.26367752472154,101.78816628247561,101.78816628247561,28.224642681451613,0.05468505862903226,58.31402518125979,86.4,155.6672272330354,93.24501373606711,56.188360942701166,253.86949141546148,420.95106310483874,379.09076945356645,16.38248556282802,0.99551326,1.0739418,40.90302,44.843353,7.513299,78.81371,14.30823,15.123518,10.0,-0.15173085,5.6084995,5.646932,5.833903,0.99910694,0.8980331,23.140099,0.95994526,0.80259156,387.559,131.3881,-14.1592
2010-11-15 00:30:00,-5.852142108543478,132.40763781736678,98.22017687664024,98.22017687664024,28.423404583333337,0.05667191246527777,59.29066671077487,139.4,171.20747282564903,92.97570446933815,54.72575418439208,274.04598152197195,417.6863427777778,397.2292798646748,16.189727498960448,1.1211909,1.0368686,47.72128,44.118317,7.513299,78.81371,14.30823,14.543442,10.0,-0.13168168,0.8774262,1.7809826,1.840458,1.0598676,1.0053052,22.676878,0.9495916,0.80259156,387.409,131.3881,-14.1592
2010-12-15 00:30:00,6.4297508185545205,168.35614542394717,110.56594604905428,110.56594604905428,27.073933112610447,0.08295984145102872,75.81092738254729,492.0,167.4806194852106,101.28606825939349,36.65844113696024,235.9074724241081,430.767173405576,409.1072319086491,8.872098957639155,1.1002042,1.0648477,44.857487,38.630005,7.513299,78.81371,14.30823,9.306908,10.0,-0.11028706,1.5266614,1.5858843,1.6403289,1.1953479,0.9191156,14.550931,0.9685133,0.80259156,387.165,131.3881,-14.1592
2011-01-15 00:30:00,42.223693913999995,165.0947247036,103.97735008151287,103.97735008151287,26.409087681451613,0.10274325022849462,80.54536681177798,401.999999,155.03277350958527,95.25045779569892,35.97677224462365,212.77305580900665,431.96672681451616,396.75694753976273,6.854914998177031,0.95481944,1.0927533,42.9499,35.910004,6.3913574,79.60372,14.671541,7.558506,10.0,-0.029517444,1.4268891,1.3621203,1.5368798,1.1516464,0.88086396,9.801521,0.9660737,0.80259156,387.02,131.3881,-14.1592
2011-02-15 00:30:00,46.8453542508,146.07572065020003,81.99301413433322,81.99301413433322,26.195409397321423,0.1066014984077381,80.85735645767662,419.999999,147.63433590590475,83.1589200892857,35.40662700892857,201.00605850044417,432.80132336309526,392.47673840421237,6.658297108748656,0.6376119,1.0958537,33.280373,32.890015,6.3913574,79.60372,14.671541,4.8550587,10.0,-0.029725855,1.8576918,1.6135575,1.6386203,1.4367378,0.8979862,9.656009,0.96286786,0.80259156,387.092,131.3881,-14.1592
2011-03-15 00:30:00,52.414386687000004,148.6627856226,88.71961560156505,88.71961560156505,26.23647668682796,0.09920210688172044,80.63125977930714,246.599998,136.22228188768588,81.27331572580644,35.056336626344084,187.52955569777143,431.9604325940861,388.2321112984408,6.75371836626258,0.87607855,1.0600535,44.749527,31.916656,6.3913574,79.60372,14.671541,3.757143,10.0,-0.06141538,1.2209113,1.5264766,1.5472467,1.5914018,0.8303267,9.621801,0.9630317,0.80259156,387.144,131.3881,-14.1592
2011-04-15 00:30:00,46.501967510066095,110.40832516606096,85.60262955318879,85.60262955318879,26.240499894331172,0.07303771541841861,65.44047719716849,99.59999900000001,130.82984199494922,81.03187186408334,47.34130896174902,215.435442892591,403.9828671031682,391.8930526265724,12.053554267554631,0.8014172,0.9433871,43.735115,33.75888,6.3913574,79.60372,14.671541,6.988125,10.0,-0.13036679,3.9756536,1.8029424,1.5578988,1.6830419,0.9075241,15.728466,0.94902,0.80259156,387.156,131.3881,-14.1592
2011-05-15 00:30:00,23.411400410867458,85.11322849047258,62.82695560556543,62.82695560556543,22.84633567876344,0.03380265416666667,50.62387915801171,0.0,104.26542707769488,57.5538449349669,55.94146929228009,223.10807635934813,353.1234558467742,390.515248800345,13.988402336136756,0.9184561,0.97501093,42.218662,34.012695,6.3913574,79.60372,14.671541,10.8659725,10.0,-0.154712,0.0,1.6922458,1.6172367,1.6434652,1.0095176,19.738361,0.89860666,0.80259156,387.403,131.3881,-14.1592
2011-06-15 00:30:00,25.37111536656527,76.61087672839388,43.45470899158242,43.45470899158242,20.06222784375,0.03166095779861111,48.10278728819247,0.0,84.40271141345833,41.13444212258743,53.29073839026033,208.88811533033336,330.1920253472222,386.9000817743618,12.35284646659701,0.9459361,0.9329878,40.373867,32.704407,6.3913574,79.60372,14.671541,12.649092,10.0,-0.17235287,0.32769972,3.4341137,1.649151,1.6435188,1.0338924,18.306608,0.86011684,0.80259156,387.831,131.3881,-14.1592
2011-07-15 00:30:00,22.607459145291998,78.41191882606304,47.27541943904396,47.27541943904396,23.004869307795698,0.03085657764784946,46.59587261034978,1.2,93.51273253906652,43.307560161155266,57.1804613727213,211.32266947986625,356.7232480510753,383.3042202419973,15.278812569930308,0.9147181,0.9546306,38.37485,34.85727,6.3913574,79.60372,14.671541,11.546667,10.0,-0.173577,0.0,0.008843048,1.777669,1.6433676,0.9818744,20.803278,0.99937177,0.80259156,388.198,131.3881,-14.1592
2011-08-15 00:30:00,47.797900289671205,54.05448698634122,44.3736321942427,44.3736321942427,24.076880356182798,0.029004792560483873,39.082761904077294,0.0,104.69085823533064,40.6493219652755,67.00715036883756,239.23230872580106,354.272685483871,379.9211886685356,18.619431769772422,0.9655651,0.98843074,38.997692,38.11386,6.3913574,79.60372,14.671541,14.459881,10.0,-0.1687767,0.0,0.03685098,1.6806139,1.6340624,1.0087937,25.000385,0.9627387,0.80259156,388.633,131.3881,-14.1592
2011-09-15 00:30:00,2.5364353775075177,88.9557234604234,44.505099099910765,44.505099099910765,27.114262062500003,0.027263290375000002,44.70293718931154,0.0,120.65933888687556,42.1287465862427,70.94610296440167,251.39427326469502,381.36346159722217,375.6584405794874,20.33124219877964,0.96964335,1.0236831,38.293316,40.84482,6.3913574,79.60372,14.671541,13.600779,10.0,-0.15453978,0.0,0.0,3.1352687,1.6199845,1.0186598,27.197966,0.9520622,0.80259156,389.125,131.3881,-14.1592
2011-10-15 00:30:00,-2.082000516570324,117.8470707883847,83.76252365146514,83.76252365146514,29.399935826612907,0.043182227822580646,56.86980404775625,41.6,157.62200722571768,76.73227599732486,72.02042208879436,265.38242760829695,419.1215098790322,373.79037996675373,18.178537213752037,1.0588148,1.1239759,42.96125,41.120026,6.3913574,79.60372,14.671541,10.418097,10.0,-0.14585283,1.4062036,1.1578114,0.91860384,1.5374526,0.970984,27.09876,0.99166673,0.80259156,389.26,131.3881,-14.1592
2011-11-15 00:30:00,5.439573023116793,164.297394614828,100.29026992728895,100.29026992728895,28.119383972222224,0.07824816401388889,70.45410365313327,147.199999,168.43487122577895,94.93526477376395,42.89739740550146,245.2782737973531,426.9995678472222,376.6107633123834,11.538621373474843,1.2240665,1.4877737,49.29856,37.176666,6.3913574,79.60372,14.671541,7.3736,10.0,-0.09186371,1.164305,1.1753471,1.1608326,1.5632299,0.9428002,17.702866,0.95691836,0.80259156,389.069,131.3881,-14.1592
2011-12-15 00:30:00,-35.66602782088509,214.56189378437386,127.35251176616813,127.35251176616813,28.568565393754035,0.07553710841368028,71.4675070630189,240.999999,187.54248154692274,116.6637256830459,41.835052612538,263.6884900854017,431.8918967777166,373.1754203921699,11.445804480645023,1.2407023,1.468463,50.72094,35.75003,6.3913574,79.60372,14.671541,5.8860703,10.0,-0.05822728,0.9489135,1.0391157,1.0254662,1.4507141,1.0324515,17.511015,0.9863775,0.80259156,388.937,131.3881,-14.1592
2012-01-15 00:30:00,-42.71399247477215,221.71369305635199,111.73034867469624,111.73034867469624,28.11701196236559,0.07402125769489247,73.3317422602988,340.8,175.28540678782036,102.35274175187973,43.85612557591601,248.31830015010584,430.4395262096774,368.7922021233048,10.41333366979063,0.94273674,1.0597908,43.976208,41.360016,15.507983,78.615425,6.5118294,11.553694,10.0,-0.05938849,0.8424083,0.92897326,0.9392409,1.3074443,1.0644549,16.46265,1.0156467,0.80259156,388.816,131.3881,-14.1592
2012-02-15 00:30:00,-48.455778172008564,208.52872129828938,118.29195090444894,118.29195090444894,28.091190380747122,0.06968520663793104,71.68902818770411,285.0,199.9117963173592,115.83697746613822,49.56732104001822,284.3688893364397,421.7325176724138,363.5681845908967,11.037714316098544,1.0969416,0.95459765,54.10432,36.02112,15.507983,78.615425,6.5118294,6.5469303,10.0,-0.06474781,0.70868087,0.8372721,0.886389,1.0522758,1.108415,16.792728,1.0122987,0.80259156,388.786,131.3881,-14.1592
2012-03-15 00:30:00,69.22758755075591,155.53135447118717,92.97323161077458,92.97323161077458,26.975681014784943,0.10218438313844085,76.75491094013238,351.4,149.81895445887298,85.16992274499572,49.19001326204302,210.67878012859072,426.85803743279575,359.4367214936853,8.475545823339145,0.70041925,0.87461287,39.691994,35.210022,15.507983,78.615425,6.5118294,6.715473,10.0,-0.12470081,2.3577569,1.1812134,1.1352079,1.228422,0.905768,11.759734,0.9744896,0.80259156,388.82,131.3881,-14.1592
2012-04-15 00:30:00,32.40669174060565,127.49095557220531,83.02771358768744,83.02771358768744,26.512724402777785,0.06931697547916667,61.3124918607025,133.20000000000002,150.62305332644763,78.59444369550536,66.266941093237,242.20902525404162,398.6688636111112,354.7956591143292,13.717393232161095,0.8732729,0.901212,45.009243,34.360657,15.507983,78.615425,6.5118294,7.0607166,10.0,-0.13982047,1.5111604,1.4098315,1.1413305,1.1351831,0.9746556,17.981016,0.9677796,0.80259156,388.994,131.3881,-14.1592
2012-05-15 00:30:00,47.760169211783094,106.50874494046322,67.82097227698927,67.82097227698927,23.71514133736559,0.062458649166666665,52.776069170671555,10.8,110.35519231004571,62.128710266883544,52.0283873374322,208.77747764955578,372.3448503360215,356.05421149984966,14.11637435313594,0.8454065,1.002158,39.8933,34.493744,15.507983,78.615425,6.5118294,10.177332,10.0,-0.15860954,1.3401865,2.17358,1.1400921,1.1429722,0.9708625,19.441874,0.9440166,0.80259156,389.282,131.3881,-14.1592
2012-06-15 00:30:00,14.570045867331036,91.00938346669157,43.76835434475301,43.76835434475301,21.016316083333333,0.03593662320833333,46.204505923664875,0.0,87.56647388630556,41.43134036276465,48.30432431419087,209.16041484678473,338.5046300694445,352.6775797645532,13.597131374958593,0.6644171,0.7434178,29.978539,36.17923,15.507983,78.615425,6.5118294,15.058531,10.0,-0.15514739,0.0,1.4828036,1.2006078,1.1429186,1.0362456,19.49006,0.9058082,0.80259156,389.705,131.3881,-14.1592
2012-07-15 00:30:00,3.8435989834455064,90.0449371925705,43.448191321402064,43.448191321402064,22.249024758064518,0.0333061447110215,40.9600133384626,0.0,91.97971074644295,39.80155399723421,50.246094310958796,215.54798607817682,348.04263084677416,349.8609576758176,16.117292400406715,0.7975748,0.82808715,33.638283,37.210876,15.507983,78.615425,6.5118294,14.736694,10.0,-0.14390843,0.0,1.2832067,1.4080477,1.1429187,0.9865654,21.743254,0.9635128,0.80259156,390.371,131.3881,-14.1592
2012-08-15 00:30:00,6.297267026344205,85.03245707363428,41.85900014423878,41.85900014423878,23.34381260416667,0.03205166033602151,38.23617644844755,0.0,102.81652689808466,38.34574475578863,55.945566065957706,239.09905908122985,347.212957594086,352.86362727977394,18.04468287594783,0.94996065,1.0166378,36.41448,41.737427,15.507983,78.615425,6.5118294,18.622766,10.0,-0.13787621,0.0,0.0,2.1583068,1.1428719,1.0470127,25.432951,0.94078785,0.80259156,391.042,131.3881,-14.1592
2012-09-15 00:30:00,-15.034790788616718,98.73081817020497,49.98602795070484,49.98602795070484,27.581318069444446,0.030924504618055553,43.52022923927864,0.6000000000000001,123.82309794038194,47.31702090271967,58.263014181044916,259.1614528870486,381.9133236111111,348.43615903962376,21.35741599127309,1.0426574,1.0911448,39.365795,46.06482,15.507983,78.615425,6.5118294,18.041681,10.0,-0.13196978,1.4836799,1.0239356,1.4428716,1.1474562,1.0463495,31.589891,0.97928834,0.80259156,391.471,131.3881,-14.1592
2012-10-15 00:30:00,-32.07934359942533,113.87799560627667,60.29502460596987,60.29502460596987,29.43987184811828,0.0307278652688172,49.0105532095019,3.0,150.23312630428157,55.23442068892162,64.09267884260507,271.9750248309617,409.05338944892475,353.7682700038992,21.54200960457306,1.0723466,1.0723548,42.980263,45.743988,15.507983,78.615425,6.5118294,15.271093,10.0,-0.12451032,0.25619188,0.39598772,0.58070076,1.1236649,1.0193073,31.39979,0.98426896,0.80259156,391.511,131.3881,-14.1592
2012-11-15 00:30:00,4.820229981907575,157.39194577304062,100.4812235033885,100.4812235033885,28.82984534722222,0.07991059534027777,66.28159888443003,163.8,171.97553472448084,95.11602237188042,39.32064349378363,262.3179093123996,427.17608326388887,364.268741835205,13.73833540213506,1.1032826,1.1239651,45.75264,41.872894,15.507983,78.615425,6.5118294,10.870064,10.0,-0.09624621,1.4151945,1.2216393,1.2060648,1.1462456,0.97994417,23.287695,0.9954405,0.80259156,391.309,131.3881,-14.1592
2012-12-15 00:30:00,-47.16928493581933,234.0118195104458,124.0596654034367,124.0596654034367,28.636752963709682,0.08770302687499999,70.4063938086059,166.6,189.3336899736653,113.64725023666078,31.111025437424736,270.18926450121637,430.4559357526882,362.3965890733153,11.919827113194057,1.4126513,1.2792987,55.95953,37.67334,15.507983,78.615425,6.5118294,7.0522556,10.0,-0.04568237,0.72149056,0.8944749,0.8961754,1.103747,1.034823,19.714556,1.0113845,0.80259156,391.225,131.3881,-14.1592
2013-01-15 00:30:00,-86.38544497706013,256.3571040514418,136.92543128842652,136.92543128842652,28.795358971774192,0.07065802599462365,71.87936378546831,159.0,190.0361956647963,125.43318332186504,34.22493824708594,266.8058956241175,434.2013644489247,355.57083978026185,11.434064310957213,1.0776411,1.116517,46.561584,39.680023,10.117553,69.80013,20.62753,9.072531,10.0,-0.02120471,0.4828789,0.7223612,0.7099513,1.0161072,1.0969374,17.656336,1.0429465,0.80259156,391.281,131.3881,-14.1592
2013-02-15 00:30:00,-56.028764771230456,238.0136406317128,116.7554767688884,116.7554767688884,27.6497955952381,0.0874921350669643,74.51977632098418,180.2,188.99684959109368,118.41569022823437,37.71928630662552,262.8864817606101,427.24928392857146,361.37426349758425,9.674836827205132,1.2378017,1.0716158,55.556362,34.98999,10.117553,69.80013,20.62753,5.207691,10.0,-0.037010245,0.7498702,0.6485866,0.7313673,1.0294822,1.0447819,15.505867,1.0228808,0.80259156,391.48,131.3881,-14.1592
2013-03-15 00:30:00,25.66440440617486,188.6291373902368,111.12024462690279,111.12024462690279,27.348465497311825,0.09730219965725806,77.10484396445477,470.2,162.56943593889844,101.79384416687898,44.93286833415867,226.66163023809904,428.66695181451615,361.8451425353768,8.537383654099537,1.0052998,1.0422571,51.667324,34.276672,10.117553,69.80013,20.62753,4.925583,10.0,-0.07534049,1.8775086,0.93237156,0.9205716,0.9434389,0.9666596,13.612672,1.0037826,0.80259156,391.8,131.3881,-14.1592
2013-04-15 00:30:00,25.26861751671171,117.34855998869673,93.15597721143438,93.15597721143438,27.263319458333335,0.05905317264583333,57.68681468517671,181.20000000000002,148.65330621953055,88.18190805786087,46.24316780302812,244.9082107256764,396.37083937499995,358.02979739060487,15.697601243403556,0.96162003,0.9458698,48.743614,36.0058,10.117553,69.80013,20.62753,8.244165,10.0,-0.13698766,1.857603,1.2790492,0.967444,0.9564618,1.0044345,22.232277,0.98414654,0.80259156,392.141,131.3881,-14.1592
2013-05-15 00:30:00,12.639127041146194,104.2740994478131,66.63646832881511,66.63646832881511,26.377905927419356,0.03928245377016129,57.13007720581782,10.8,117.17505396785046,61.04362257003462,51.805400570628734,208.65439490493074,396.9598995295699,355.24340857392895,15.076913235886929,0.9135505,0.99839,42.559532,34.076263,10.117553,69.80013,20.62753,6.9418697,10.0,-0.15590897,1.0011454,1.8491099,0.921574,0.9544915,0.967005,21.150602,1.0534168,0.80259156,392.465,131.3881,-14.1592
2013-06-15 00:30:00,8.813462793452524,94.77760307789089,53.44042187139877,53.44042187139877,24.13768463888888,0.03470024202777777,47.427412751905976,0.0,97.04531514793764,50.586967246783956,47.5838772740376,198.90516371917377,370.9085071527778,355.0078133897363,16.129015820486895,0.89404374,1.0432987,38.16144,34.675903,10.117553,69.80013,20.62753,9.933407,10.0,-0.17833732,0.027222991,1.7370327,0.98411685,0.95449597,0.98519814,22.699047,1.0611371,0.80259156,392.806,131.3881,-14.1592
2013-07-15 00:30:00,7.248179095766804,89.91152475103769,44.73405163607222,44.73405163607222,23.661756451612902,0.03221153485887097,42.86790957389712,0.0,101.9241575086875,40.97949114929317,57.496217390729285,216.95928127619422,360.1896252688172,352.47442316008147,17.022085933931056,0.89863265,1.0336878,37.781403,35.225494,10.117553,69.80013,20.62753,11.168976,10.0,-0.18802652,0.0,0.95931494,1.274545,0.9544961,0.992434,23.774113,1.0313506,0.80259156,393.373,131.3881,-14.1592
2013-08-15 00:30:00,2.2759699493037147,88.83621024926538,39.52431175870211,39.52431175870211,24.94408336693548,0.030323160618279568,40.74415655444049,0.0,118.06419944553765,36.20700841216827,73.20862874008364,247.7062889851478,360.3238382392473,351.121813571159,19.099954861387896,0.94965535,1.0283535,37.531483,39.57074,10.117553,69.80013,20.62753,14.846842,10.0,-0.18871455,0.0,0.0030613206,1.8361381,0.9544569,1.0297043,25.70038,1.0062853,0.80259156,393.86,131.3881,-14.1592
2013-09-15 00:30:00,-13.732703668073306,91.34216452843037,41.49419744645124,41.49419744645124,28.683711391868616,0.028844312903468557,46.42592755708113,0.0,137.48081356590805,39.27861221242776,79.16294841443558,260.0582357868822,399.0376457166331,364.66321999095686,21.639243564600932,1.0682796,1.0750458,39.936783,42.6521,10.117553,69.80013,20.62753,13.37031,10.0,-0.17200163,0.1654124,0.114156455,1.5958059,0.95092046,0.9958592,29.419775,1.0232728,0.80259156,394.065,131.3881,-14.1592
2013-10-15 00:30:00,-7.0423676149854195,99.60167692884778,65.75579842821273,65.75579842821273,29.981279657258064,0.03926537563172043,51.89617546530822,18.4,158.70082232842205,60.23686791497264,74.95446607379341,269.66240343807664,419.9923352150538,392.2972133089884,20.984606878588032,1.070143,1.0831473,42.602776,44.9946,10.117553,69.80013,20.62753,13.553656,10.0,-0.14146246,1.0853,0.9142232,0.9236109,0.96502864,0.9915507,31.387186,1.0155368,0.80259156,394.127,131.3881,-14.1592
2013-11-15 00:30:00,22.05253542185256,117.4706312163807,82.12680139658039,82.12680139658039,28.670870770833336,0.07047546738194443,65.08869252473059,164.4,167.98320083822804,77.74163576645435,60.25107031330246,254.9949855354364,426.99772520833335,395.25626618347695,14.090332232681053,1.0729164,1.025165,45.421165,44.32199,10.117553,69.80013,20.62753,13.633053,10.0,-0.122076266,1.3820844,1.3010164,1.284469,0.96185976,0.94814175,22.180101,0.985362,0.80259156,394.085,131.3881,-14.1592
2013-12-15 00:30:00,-21.77340034959503,157.69613682674952,103.92723453185951,103.92723453185951,28.534740772849464,0.06503932288306451,68.98253154799843,69.6,172.36612388764044,95.20454847945435,50.26485394093255,250.6653552480988,431.5580221774194,393.1375591670603,12.417577969328,0.9460347,1.1029862,43.482635,42.48999,10.117553,69.80013,20.62753,12.432142,10.0,-0.0920186,0.4392896,0.7519102,0.7435329,0.90757066,1.0322987,17.530743,0.9927814,0.80259156,393.929,131.3881,-14.1592
2014-01-15 00:30:00,1.0615028114748446,158.7396281997785,119.6230501242774,119.6230501242774,27.669995000000004,0.08145624563172044,73.33414659996157,1.0,163.2337270746899,109.58300320524457,47.62115744321065,231.84324160851145,432.05995900537636,398.1615304953239,10.137297056422375,0.8574018,0.7751765,40.201336,44.742004,10.570882,80.636696,10.094811,15.584394,10.0,-0.13227005,1.2778833,0.9743428,0.9729748,1.1091096,0.98857224,14.0661,0.9935419,0.80259156,393.792,131.3881,-14.1592
2014-02-15 00:30:00,14.265951324545828,148.76414789699004,96.9256961457391,96.9256961457391,26.551670334821427,0.09764780797619046,78.2408920977329,100.4,149.54386968282515,98.30393851818182,34.032825042132835,211.72275400141365,427.70156622023813,397.58976325741196,7.733289419870684,0.7822165,0.8774691,39.950024,37.570007,10.570882,80.636696,10.094811,9.338947,10.0,-0.11458114,1.4955966,1.1079413,1.1363801,1.2825046,0.94615185,10.097471,0.9696031,0.80259156,393.824,131.3881,-14.1592
2014-03-15 00:30:00,3.813699636150582,147.73214512880037,125.58820108839376,125.58820108839376,28.379036485215057,0.07979329920026881,63.0817231035841,144.8,174.90444263701076,115.04749484411697,41.095354853617486,269.48240240643753,415.46568091397853,399.47623680972407,14.643223469823473,1.0915574,0.93024063,56.282505,38.006927,10.570882,80.636696,10.094811,8.766735,10.0,-0.11640484,0.5194874,1.1615407,1.0272129,1.0520477,1.0912522,19.25633,0.99999005,0.80259156,393.985,131.3881,-14.1592
2014-04-15 00:30:00,6.29767078561777,129.08605646761038,107.67723615969425,107.67723615969425,28.156100777777777,0.06960534852083333,64.34350722676459,60.00000000000001,141.5902789117708,101.92780348820439,32.971440929012125,224.76290168004167,418.2323352083333,396.17895555875776,13.95561428426784,1.04093,1.0914602,51.709297,34.81601,10.570882,80.636696,10.094811,5.6498985,10.0,-0.12519224,0.5344195,1.0373231,1.0039972,1.0019583,0.9721602,20.26771,1.0339351,0.80259156,394.171,131.3881,-14.1592
2014-05-15 00:30:00,-14.161615465298025,108.59436045887152,83.96462274288828,83.96462274288828,26.519865076704203,0.038205698507648725,51.226681014546145,0.0,107.72561289398176,76.9174127695455,28.724610298575392,208.84255243186436,389.6022679508402,390.6816479457601,17.3009761124305,1.1225626,1.2110765,49.769733,37.295563,10.570882,80.636696,10.094811,10.463644,10.0,-0.14881222,0.19737288,0.5131343,0.9597569,0.99728686,1.0061069,24.042177,1.041674,0.80259156,394.362,131.3881,-14.1592
2014-06-15 00:30:00,-17.285024153982988,97.91198530660387,68.3931467332985,68.3931467332985,23.218566187500002,0.0328238294375,40.60523234491631,0.0,88.82262092870347,64.74129044167483,31.502143001202867,207.39371153884235,354.93161930555556,383.9577673331744,17.218802660233923,1.1414266,1.1628697,46.749397,35.43866,10.570882,80.636696,10.094811,11.870575,10.0,-0.15493695,0.0,0.48766643,1.1182061,0.9972824,0.99837583,23.048199,1.0107698,0.80259156,394.76,131.3881,-14.1592
2014-07-15 00:30:00,-15.713180218103378,97.41298954536794,61.070221379558184,61.070221379558184,22.98877974156848,0.03131353578743745,39.78895524605959,0.0,92.44279586179768,55.94455465086767,37.47980604373113,214.38145577438755,352.55912013361433,384.1119826156239,17.209110989777756,1.1168135,1.155231,43.880283,36.60501,10.570882,80.636696,10.094811,13.63109,10.0,-0.15952775,0.0,0.18898131,1.0253725,0.9972825,1.015486,22.86884,0.98493755,0.80259156,395.297,131.3881,-14.1592
2014-08-15 00:30:00,-11.46555676417875,87.56994447732625,54.16985196374979,54.16985196374979,23.14811889784946,0.029495669966397846,26.775738640429452,0.0,106.78186753938171,49.62333810418775,55.181350049131396,252.13472583067875,340.1986793010753,382.085058166717,21.13578752023915,1.0643291,1.0861926,40.97131,39.64612,10.570882,80.636696,10.094811,16.747501,10.0,-0.16871513,0.0,0.0,0.50952864,0.9972416,1.0133158,27.030397,0.9319947,0.80259156,395.764,131.3881,-14.1592
2014-09-15 00:30:00,-16.00582125217244,82.02441526274336,47.966632901486946,47.966632901486946,27.633212680555555,0.027480579708333334,41.58232314797954,0.0,127.7193371311875,45.40545157680879,74.79020205445607,270.3538604480764,379.0545951388889,378.4838015886483,22.159124258200155,1.01424,1.0168496,39.566395,44.175385,10.570882,80.636696,10.094811,16.67754,10.0,-0.16503862,0.0,0.0,0.4452285,0.997037,1.0616999,31.443718,0.96093154,0.80259156,396.004,131.3881,-14.1592
2014-10-15 00:30:00,-25.59816010608201,87.50575438154067,53.95060135019227,53.95060135019227,30.32159927419355,0.027436354045698923,44.3691580730862,0.8,153.82432587212298,49.42248934917554,84.2797091690348,296.2698420867601,404.2883819892473,372.8418154953378,24.76044039274742,1.0347879,0.96020967,42.25756,47.242798,10.570882,80.636696,10.094811,16.569426,10.0,-0.15401238,0.14887716,0.122579455,0.13640387,0.97755694,1.0516032,35.027443,0.99074435,0.80259156,396.005,131.3881,-14.1592
